Record #,longitude,latitude,Elev,Trend,Elev (KPB),Elev difference
1419,-106.6682756,47.48115294,864,37,771.3877049,92.6122951
1512,-106.52147,47.55280553,859,22,766.336079,92.663921
2353,-106.4651554,47.39151608,802,109,709.2390003,92.7609997
2557,-106.1988507,47.46908038,778,168,684.9501032,93.0498968
875,-106.7769863,47.50947485,892,42,798.9167358,93.0832642
2359,-106.4595315,47.39323454,802,3,708.7460686,93.2539314
1505,-106.5209221,47.55408154,860,20,766.6126255,93.3873745
2412,-106.4301047,47.39241771,797,21,703.3012274,93.6987726
1461,-106.671276,47.47196692,863,80,769.2404975,93.7595025
297,-107.3407681,47.29724546,932,40,837.8998859,94.1001141
72,-107.3503697,47.40480975,965,39,870.7593629,94.2406371
66,-107.3475878,47.40961812,966,54,871.651314,94.348686
2348,-106.4661431,47.39225032,804,106,709.6311118,94.3688882
2467,-106.0377047,47.60483999,791,128,696.4996441,94.5003559
354,-107.011149,47.47770171,926,35,831.2937687,94.7062313
355,-107.0095127,47.47864826,926,35,831.2785051,94.7214949
292,-107.3393534,47.29875918,933,32,838.0817828,94.9182172
1551,-106.5155292,47.54821415,859,41,763.9449284,95.0550716
1797,-106.5930559,47.44827221,844,77,748.4658582,95.5341418
446,-106.989959,47.47050383,921,147,825.4271449,95.5728551
885,-106.774548,47.50924267,894,35,798.4184752,95.5815248
888,-106.7749325,47.50843587,894,35,798.2513511,95.7486489
2414,-106.4301291,47.39185051,799,169,703.139063,95.860937
2418,-106.4303127,47.39129032,799,35,703.0099101,95.9900899
2372,-106.4548148,47.38989312,803,33,706.9355399,96.0644601
1294,-106.7291965,47.46401712,874,31,777.1919077,96.8080923
2331,-106.0433433,47.65085813,808,41,711.0052412,96.9947588
1472,-106.6581542,47.47840232,866,66,768.7907929,97.2092071
2364,-106.4427218,47.40171687,806,13,708.2542792,97.7457208
1163,-106.7260872,47.48941236,882,17,784.043573,97.956427
791,-107.2195121,47.25529482,902,70,803.9860923,98.0139077
960,-107.1808099,47.24720138,893,50,794.696835,98.303165
2378,-106.4447121,47.3945291,805,32,706.5020122,98.4979878
2261,-106.0531412,47.665948,816,118,717.1534099,98.8465901
234,-107.3454847,47.32610734,946,4,847.1005161,98.8994839
1536,-106.648104,47.47110563,864,51,764.8806597,99.1193403
235,-107.3447889,47.32533869,946,30,846.7549915,99.2450085
2536,-106.2537888,47.44727493,788,132,688.2330116,99.7669884
2579,-106.2858924,47.40710193,782,76,682.1216256,99.8783744
358,-107.0009857,47.48269377,931,30,830.9339226,100.0660774
2377,-106.4442507,47.39510181,807,26,706.591124,100.408876
331,-107.3075072,47.30409356,935,52,833.9121341,101.0878659
324,-107.3114584,47.30459883,936,39,834.7670971,101.2329029
2322,-106.0444187,47.65203606,813,31,711.5400846,101.4599154
565,-107.2984093,47.25169595,919,151,817.1035724,101.8964276
293,-107.0421331,47.48194107,940,13,838.0440328,101.9559672
357,-106.9999093,47.48336045,933,41,830.9365665,102.0634335
359,-106.9987841,47.483794,933,41,830.8624179,102.1375821
2434,-106.1127771,47.57447888,803,61,700.7445084,102.2554916
902,-107.1854028,47.25476288,900,4,797.7158708,102.2841292
573,-107.2975346,47.25041765,919,150,816.5754531,102.4245469
341,-107.0238788,47.47427419,935,78.5,832.5657693,102.4342307
342,-107.0238331,47.47412202,935,49,832.5128739,102.4871261
796,-107.2224987,47.25180833,906,70,803.5111343,102.4888657
378,-106.9973072,47.47950048,932,2,829.3515062,102.6484938
911,-107.184061,47.25427554,900,147,797.3341502,102.6658498
684,-107.2637708,47.24956918,913,41,810.266025,102.733975
246,-107.3429235,47.32116539,948,37,845.2095141,102.7904859
2229,-106.0171309,47.69373426,822,22,719.0162176,102.9837824
2335,-106.4717487,47.39321329,814,111,710.9020412,103.0979588
2032,-106.5449313,47.42387052,836,65,732.8186347,103.1813653
2561,-106.0280078,47.57031213,788,105,684.6564324,103.3435676
2320,-106.4711449,47.39580358,815,122,711.5519975,103.4480025
2339,-106.46628,47.39479511,814,90,710.3993674,103.6006326
2247,-106.1038054,47.63915291,822,5,718.1559554,103.8440446
790,-107.2260065,47.25130826,908,129,803.9950165,104.0049835
2367,-106.4430586,47.39949004,812,80,707.6630875,104.3369125
2368,-106.4428628,47.39960048,812,81.4,707.6601601,104.3398399
794,-107.2238435,47.25141328,908,36,803.6380649,104.3619351
376,-106.9984938,47.47893989,934,32,829.3992058,104.6007942
2207,-106.0215936,47.69568313,825,69,720.3713808,104.6286192
2576,-105.9736955,47.59474766,787,129,682.3261263,104.6738737
2369,-106.4423822,47.39801382,812,68,707.1098721,104.8901279
2546,-106.0299854,47.57352467,791,62,685.9459807,105.0540193
2316,-106.4726479,47.39552332,817,110,711.7368614,105.2631386
792,-107.2252746,47.25087254,909,101,803.7361701,105.2638299
2165,-106.0712882,47.67400402,828,60,722.6954079,105.3045921
2597,-106.2338483,47.42613843,784,15,678.5219432,105.4780568
2283,-106.4747014,47.40357746,820,100,714.4567227,105.5432773
2284,-106.4755085,47.40305417,820,72,714.4449701,105.5550299
2575,-106.1373645,47.4971332,788,105,682.3633741,105.6366259
2602,-106.2438317,47.41877793,784,46,678.1239956,105.8760044
2355,-106.4562148,47.39646216,815,68,709.1049293,105.8950707
2158,-106.0710259,47.67550911,829,83,723.0915153,105.9084847
2545,-106.0276273,47.57532742,792,78,686.0640083,105.9359917
2330,-106.4616624,47.39984819,817,110,711.0573364,105.9426636
2342,-106.4641475,47.39483137,816,82,710.0311699,105.9688301
2371,-106.4448084,47.3961116,813,75,706.9831563,106.0168437
2530,-106.1542992,47.50952535,795,88,688.9746842,106.0253158
2145,-106.074065,47.67623651,830,62,723.8372695,106.1627305
2305,-106.4754352,47.39710718,819,111,712.694855,106.305145
2531,-106.1512903,47.50978955,795,87,688.5234275,106.4765725
2180,-106.060208,47.67616745,828,80,721.3898532,106.6101468
2221,-106.010408,47.6989404,826,46,719.3710051,106.6289949
2352,-106.459092,47.39555272,816,71,709.3482118,106.6517882
2285,-106.4745594,47.40323735,821,94,714.3308326,106.6691674
2183,-106.0585658,47.6766505,828,45,721.2463857,106.7536143
2171,-106.0632802,47.67656192,829,91,722.044188,106.955812
2580,-106.1338635,47.49732984,789,19,681.8059852,107.1940148
2147,-106.072876,47.67672452,831,70,723.771679,107.228321
2349,-106.4582355,47.39621151,817,67,709.3884018,107.6115982
2493,-106.1719164,47.5134318,801,98,693.2187913,107.7812087
2311,-106.4739252,47.39618178,820,109.1,712.1569908,107.8430092
2213,-106.022376,47.69411954,828,62,720.0488804,107.9511196
2189,-106.054146,47.67813985,829,69,720.9093583,108.0906417
783,-107.2426523,47.2430105,913,165,804.5784064,108.4215936
608,-107.2912268,47.24665648,923,171,814.3548598,108.6451402
2482,-106.1757085,47.51611941,804,94,694.6725824,109.3274176
2582,-106.1348954,47.49592492,791,8,681.5725498,109.4274502
2535,-106.2643869,47.44116569,798,92,688.3106382,109.6893618
2555,-106.1715181,47.48598255,795,23,685.0969616,109.9030384
2510,-106.1648477,47.50969762,801,75,690.8804481,110.1195519
360,-107.0019726,47.48176769,941,173,830.8425394,110.1574606
2548,-106.0825966,47.54173599,796,112,685.8366474,110.1633526
2278,-106.4721292,47.40829868,826,103,715.3787941,110.6212059
2538,-106.2617876,47.44173423,799,113,688.0191458,110.9808542
2618,-106.0871884,47.5035137,787,157,675.420394,111.579606
2583,-106.1727916,47.47222933,793,72,681.2880793,111.7119207
2614,-106.0905379,47.50430972,788,143,676.2424727,111.7575273
2578,-106.0672462,47.53836164,794,48,682.1498259,111.8501741
2566,-106.1768515,47.47931428,796,18,684.0805432,111.9194568
2501,-106.1831268,47.50223998,804,41,691.9090245,112.0909755
2554,-106.0814042,47.53997463,798,122,685.1111437,112.8888563
2235,-106.4903524,47.40867507,832,11,718.7156332,113.2843668
2532,-106.2635081,47.4421292,802,122,688.4377168,113.5622832
2604,-106.1555562,47.46937195,791,178,677.4141179,113.5858821
2588,-106.0643174,47.53020963,793,109,679.2425207,113.7574793
2608,-106.4204579,47.30854629,791,31,677.0619438,113.9380562
2303,-105.9937481,47.68705584,827,114,712.9666666,114.0333334
370,-107.0007314,47.47914381,944,18,829.8578177,114.1421823
2573,-106.0773977,47.53445154,797,121,682.7851086,114.2148914
2524,-106.268488,47.44348693,804,126,689.7145136,114.2854864
2596,-106.2865921,47.39446944,793,53,678.54541,114.45459
2527,-106.2676277,47.44301054,804,118,689.4227039,114.5772961
2606,-106.3015859,47.38127056,792,62,677.3257313,114.6742687
2182,-106.0673852,47.67141302,836,156,721.2495118,114.7504882
2301,-105.9932753,47.68812168,828,118,713.1993768,114.8006232
2601,-106.2854531,47.39395132,793,47,678.1927685,114.8072315
2529,-106.2653565,47.44288266,804,123,688.983265,115.016735
2664,-106.1436474,47.44710386,784,54,668.7878088,115.2121912
2268,-106.0126207,47.68862741,832,99,716.727256,115.272744
2269,-106.0108572,47.68908385,832,77,716.5550636,115.4449364
2294,-105.9956426,47.68787622,829,117,713.5398583,115.4601417
2528,-106.266711,47.44294869,805,80,689.2421287,115.7578713
2603,-106.1557422,47.47059383,794,160,677.8069294,116.1930706
2224,-106.0642382,47.6666734,836,140,719.3080529,116.6919471
2260,-106.0414613,47.67340586,834,76,717.2985483,116.7014517
2272,-106.0082953,47.68960128,833,91,716.2574505,116.7425495
2246,-106.0584638,47.66633991,835,129,718.1994721,116.8005279
2620,-105.9443492,47.58797463,792,41,675.1988741,116.8011259
2291,-105.9971526,47.68809705,831,124,713.868774,117.131226
2256,-106.0576693,47.66459266,835,133,717.547413,117.452587
2257,-106.0567637,47.664601,835,126,717.3906909,117.6093091
2225,-106.0664839,47.66509592,837,147,719.2373139,117.7626861
2540,-106.0978234,47.53719119,805,32,687.1764757,117.8235243
2541,-106.099937,47.53532633,805,24,686.9979981,118.0020019
2542,-106.1027049,47.53362611,805,70,686.9858587,118.0141413
2636,-106.1486413,47.45836467,791,145,672.9694813,118.0305187
2627,-105.9568262,47.575643,792,138,673.7561373,118.2438627
2569,-106.0780797,47.53726152,802,112,683.7308862,118.2691138
2077,-106.5352215,47.41460668,847,46,728.3934452,118.6065548
2288,-105.9987277,47.68823631,833,112,714.1856655,118.8143345
2117,-106.5237542,47.4136799,845,112,726.0917922,118.9082078
2141,-106.5115139,47.41398594,843,58,724.0132625,118.9867375
2585,-106.1683831,47.47391201,800,76,681.004574,118.995426
2275,-106.0067149,47.68849942,835,92,715.6573556,119.3426444
2587,-106.1596862,47.47433324,799,106,679.5971487,119.4028513
2086,-106.5282598,47.4159145,847,116,727.5415662,119.4584338
53,-107.3585779,47.40904147,993,62,873.4536408,119.5463592
2533,-106.2772981,47.43374297,808,123,688.4125599,119.5874401
2111,-106.5251617,47.41330124,846,105.2,726.2287962,119.7712038
2537,-106.2770738,47.43269267,808,114,688.0641365,119.9358635
2096,-106.5269346,47.41501433,847,101.3,727.0424941,119.9575059
2650,-106.1430716,47.45481206,791,147,670.9469128,120.0530872
2041,-106.5119905,47.44081274,852,139,731.9363414,120.0636586
2656,-106.0620425,47.49912434,790,152,669.7161331,120.2838669
2106,-106.5259563,47.41373159,847,104.5,726.4955517,120.5044483
2613,-105.9420936,47.59346393,797,88,676.4183759,120.5816241
2609,-105.944551,47.59401059,798,114,677.0105796,120.9894204
2100,-106.5267558,47.41433283,848,110,726.8112529,121.1887471
2600,-106.2347516,47.42507591,800,112,678.3710511,121.6289489
2607,-106.0572914,47.52767418,799,64,677.2667342,121.7332658
2634,-105.999881,47.54832673,795,14,673.265461,121.734539
2050,-106.5087424,47.43946979,853,140,730.9684893,122.0315107
2236,-106.0678811,47.66241955,841,153,718.6964906,122.3035094
2091,-106.527625,47.41550904,850,118.8,727.3110249,122.6889751
2244,-106.0315699,47.68253804,841,160,718.2540392,122.7459608
2645,-106.0634836,47.50670538,795,124,672.1947688,122.8052312
2523,-106.2713982,47.44205996,813,88,689.8073948,123.1926052
2610,-106.2825182,47.39041186,800,107,676.6366941,123.3633059
2519,-106.2726051,47.44205557,814,84,690.0195054,123.9804946
2652,-106.0616462,47.50317715,795,0,670.8349585,124.1650415
2146,-106.5092784,47.41461829,848,42,723.8018349,124.1981651
2612,-106.2295651,47.42156834,801,111,676.42866,124.57134
2683,-106.0559265,47.48745628,791,129,665.2121133,125.7878867
2558,-106.2834154,47.41808063,811,60,684.9031268,126.0968732
2641,-106.0643637,47.50688617,799,99,672.4026241,126.5973759
2520,-105.9801238,47.61700776,817,170,689.99515,127.00485
2463,-106.5631535,47.28952823,824,123,696.8099849,127.1900151
2594,-106.023776,47.55238097,806,88,678.6452541,127.3547459
2625,-106.0696993,47.50870813,802,119,673.8719909,128.1280091
2646,-106.0015381,47.54252654,800,1,671.8533807,128.1466193
2592,-106.0243497,47.55249282,807,121,678.7816408,128.2183592
2640,-106.0639355,47.50738504,801,116,672.4734782,128.5265218
169,-107.405962,47.42375012,1015,71,886.2052033,128.7947967
2623,-106.0075861,47.54677462,803,132,674.1609887,128.8390113
2638,-106.0004217,47.54671137,802,172,672.885087,129.114913
2654,-106.2067132,47.41484652,800,71,670.4321384,129.5678616
2570,-106.0498879,47.55277476,813,161,683.3396108,129.6603892
2643,-106.0005551,47.54464066,802,10,672.3009768,129.6990232
2689,-106.1942848,47.39753801,793,89,663.1634074,129.8365926
2637,-106.2622743,47.38997971,803,79,672.9393231,130.0606769
2456,-106.5677122,47.29028481,828,153,697.8403944,130.1596056
2581,-106.1650448,47.47839107,812,126,681.732822,130.267178
2628,-106.2676402,47.38940759,804,94,673.7182269,130.2817731
2616,-106.0193515,47.54491603,806,104,675.6764835,130.3235165
2693,-106.1896346,47.39818925,793,95,662.5351182,130.4648818
2459,-106.5653773,47.29048771,828,128,697.4829855,130.5170145
2551,-106.1784126,47.48383332,817,23,685.6791957,131.3208043
2680,-106.1270173,47.44666567,798,162,665.733893,132.266107
2475,-105.9950303,47.62693009,828,124,695.5203066,132.4796934
2657,-106.051399,47.50471127,802,89,669.4884621,132.5115379
2644,-106.2582888,47.39010452,805,91,672.2728647,132.7271353
2470,-105.9967619,47.62839971,829,131,696.2530108,132.7469892
2703,-106.1352138,47.41147369,790,37,656.8464893,133.1535107
2550,-106.1775795,47.48457073,819,40,685.7496673,133.2503327
2648,-106.0509391,47.51227388,805,131,671.6297164,133.3702836
2617,-106.0312753,47.53695414,809,172,675.4274441,133.5725559
2589,-106.2534986,47.41607213,813,60,679.0360722,133.9639278
918,-107.2154433,47.23380324,931,118,797.0248985,133.9751015
2591,-106.0596791,47.53144932,813,146,678.795336,134.204664
2678,-106.1275749,47.44854981,801,162,666.3818813,134.6181187
2679,-106.1270761,47.44755592,801,165,666.0051728,134.9948272
2559,-106.1750478,47.48295004,820,41,684.8276244,135.1723756
2663,-106.0531715,47.50170763,805,54,668.9148039,136.0851961
2621,-106.0305841,47.53558365,811,163,674.9047375,136.0952625
2701,-106.1928368,47.38035731,794,139,657.8703185,136.1296815
2702,-106.1328431,47.41404365,794,59,657.18284,136.81716
2547,-106.1673054,47.49116346,823,157,685.8734802,137.1265198
2626,-106.0850346,47.49952094,811,92,673.8703263,137.1296737
2676,-106.035453,47.50415452,804,49,666.5259897,137.4740103
2598,-106.1523714,47.4748389,816,70,678.4593625,137.5406375
2490,-105.9873636,47.62409901,831,78,693.347774,137.652226
2642,-106.1332822,47.46537414,810,152,672.3253665,137.6746335
2615,-106.150299,47.4680571,814,98,676.1049228,137.8950772
2629,-106.0064985,47.54549745,812,104,673.5930091,138.4069909
2666,-106.0483025,47.50325493,807,105,668.5145158,138.4854842
2671,-106.0422508,47.50342708,806,143,667.5035652,138.4964348
2672,-106.0374775,47.50513501,806,53,667.1685311,138.8314689
2673,-106.1278555,47.44988778,806,169,666.8259473,139.1740527
2611,-106.1522678,47.46828028,816,78,676.516411,139.483589
2647,-105.9518238,47.5718245,812,101,671.7571569,140.2428431
2674,-106.0382212,47.5031217,807,121,666.7070566,140.2929434
2630,-106.1463657,47.46170778,814,69,673.5521181,140.4478819
2677,-106.0366683,47.50315375,808,68,666.445121,141.554879
2667,-106.0435179,47.5050532,810,167,668.2051256,141.7948744
2660,-106.1323844,47.45508009,811,162,669.1451509,141.8548491
2675,-106.0374893,47.50303835,809,100,666.5555314,142.4444686
2705,-106.1259067,47.41264528,798,71,655.5530869,142.4469131
2665,-106.0370299,47.51005202,811,29,668.5359788,142.4640212
2668,-106.041146,47.50530872,811,10,667.8629454,143.1370546
2590,-106.1558478,47.47420103,823,87,678.885553,144.114447
2651,-106.048446,47.51112695,815,137,670.8512594,144.1487406
2595,-106.1555538,47.47350214,823,79,678.6286851,144.3713149
2599,-106.1536104,47.47384564,823,77,678.3864243,144.6135757
2655,-106.0472114,47.50981552,815,156,670.2528776,144.7471224
2661,-106.0451126,47.50711724,815,161,669.0908588,145.9091412
2669,-106.0409877,47.50468928,814,150,667.6534456,146.3465544
2574,-106.0477642,47.55092259,830,73,682.4231729,147.5768271
2684,-106.2115392,47.39348766,813,148,665.0177471,147.9822529
2639,-106.0028095,47.54508887,821,28,672.8297784,148.1702216
2687,-106.2083436,47.39165874,813,139,663.9168431,149.0831569
2707,-106.258511,47.32872418,805,140,654.3229481,150.6770519
2691,-106.2792998,47.34556398,816,172,662.929028,153.070972
2572,-106.4811671,47.29135531,836,77,682.7945355,153.2054645
2670,-106.0311765,47.51022178,821,111,667.5580569,153.4419431
2688,-106.2772999,47.34772791,817,25,663.2099537,153.7900463
2690,-106.2785076,47.34675161,817,175,663.1390816,153.8609184
2697,-106.2830243,47.33262762,814,166,659.7998646,154.2001354
2686,-106.0432429,47.49385307,820,78,664.8663396,155.1336604
2706,-106.2310265,47.34658759,812,83,654.7051936,157.2948064
2681,-106.0440476,47.49560037,824,164,665.5198195,158.4801805
2682,-106.0434045,47.49530929,825,159,665.322695,159.677305
2698,-106.2832864,47.32924128,819,29,658.8528928,160.1471072
2685,-106.0429501,47.4944856,826,8,665.0002269,160.9997731
2649,-106.1272344,47.46613562,833,53,671.4853907,161.5146093
2605,-106.2518362,47.41137519,842,106,677.3673939,164.6326061
2699,-106.2317529,47.35845764,824,3,658.3142796,165.6857204
2700,-106.2114401,47.37065996,825,127,658.3071681,166.6928319
2696,-106.1991575,47.38625725,829,137,660.7142227,168.2857773
2659,-106.129139,47.45717269,838,54,669.1874749,168.8125251
2662,-106.1285452,47.45670163,838,38,668.9474636,169.0525364
2632,-106.4252462,47.29325236,844,86,673.4376633,170.5623367
2633,-106.4242669,47.29372346,844,72,673.4005378,170.5994622
2695,-106.2026679,47.38797514,833,126,661.8370016,171.1629984
2692,-106.2056572,47.38949144,835,123,662.8113674,172.1886326
2635,-106.4219884,47.29457962,849,58,673.2466204,175.7533796
2624,-106.4280697,47.29348716,850,112,674.0043921,175.9956079
2571,-106.4875159,47.2885375,860,79,683.0960531,176.9039469
2631,-106.4218048,47.29562573,851,62,673.5218959,177.4781041
2619,-106.432796,47.29511987,856,117,675.3209206,180.6790794
2622,-106.4285851,47.29543341,857,91,674.6640188,182.3359812
2694,-106.5091308,47.20358686,851,137,662.1037685,188.8962315
2704,-105.9130108,47.5441923,847,173,656.8359218,190.1640782
2568,-106.491468,47.28845913,875,147,683.7741958,191.2258042
2544,-106.5038732,47.28892687,880,155,686.1121376,193.8878624
